timestamp,customer_dp_psi,system_output_pressure_psi,system_return_temp_f,system_supply_temp_f,total_system_cooling_tons,total_system_flow_gpm,plant_1_instantaneous_tons,plant_2_instantaneous_tons,plant_1_is_running,plant_2_is_running,plant_2_data_status,hour_timestamp,humidex_c,humidex_f,date,hour,day_of_week,is_weekend,temperature_delta_f,pressure_gap_psi,dp_margin_psi,dp_upset,dp_status,is_peak,dp_status_change,dp_status_group,hour_sin,hour_cos,flow_x_humidex,humidex_c_sq,peak_condition
2026-07-03 03:55:00,11.809360057384119,98.30123739796883,52.43000030517578,37.49224472880452,51026.08174669524,75667.5049499147,0.0,1442.8441482249539,0,1,Valid production,2026-07-03 03:00:00,33.58917648,92.460517664,2026-07-03,3,Friday,0,14.93775557637126,86.49187734058472,-0.19063994261588135,1,Upset (<12 PSI),1,False,20,0.7071067811865476,0.7071067811865476,2541609.1775639583,1128.232776604585,Non-Peak
2026-07-03 04:00:00,11.866403663500897,98.24860576830085,52.1864893027232,37.517784285664874,50178.40500088968,75565.05033471833,0.0,1467.0552619423672,0,1,Valid production,2026-07-03 04:00:00,33.02691392,91.448445056,2026-07-03,4,Friday,0,14.668705017058329,86.38220210479994,-0.13359633649910307,1,Upset (<12 PSI),1,False,20,0.8660254037844386,0.5000000000000001,2495680.412765209,1090.7770430790897,Non-Peak
2026-07-03 04:05:00,11.923447269617675,98.34768068065098,52.06999969482422,37.543323842525226,50794.58851419782,75691.16938891528,0.0,1476.6816064798713,0,1,Valid production,2026-07-03 04:00:00,33.02691392,91.448445056,2026-07-03,4,Friday,0,14.526675852298993,86.4242334110333,-0.0765527303823248,1,Upset (<12 PSI),1,False,20,0.8660254037844386,0.5000000000000001,2499845.735911844,1090.7770430790897,Non-Peak
2026-07-03 04:10:00,11.889775682913605,98.5,52.313571305289706,37.56886339938558,50982.137824607096,75882.79973961439,0.0,1475.659570006153,0,1,Valid production,2026-07-03 04:00:00,33.02691392,91.448445056,2026-07-03,4,Friday,0,14.744707905904129,86.61022431708639,-0.11022431708639502,1,Upset (<12 PSI),1,False,20,0.8660254037844386,0.5000000000000001,2506174.6950088427,1090.7770430790897,Non-Peak
2026-07-03 04:15:00,11.519213801422962,98.11873723375456,52.43000030517578,37.59440295624593,51275.8502824706,76678.03402059874,0.0,1459.62653047337,0,1,Valid production,2026-07-03 04:00:00,33.02691392,91.448445056,2026-07-03,4,Friday,0,14.835597348929852,86.5995234323316,-0.48078619857703764,1,Upset (<12 PSI),1,False,20,0.8660254037844386,0.5000000000000001,2532438.829153146,1090.7770430790897,Non-Peak
2026-07-03 04:20:00,11.15125356620483,97.69999694824219,52.69925469203258,37.61994251310628,51812.42084325232,77950.1629123926,0.0,1440.5431407224162,0,1,Valid production,2026-07-03 04:00:00,33.02691392,91.448445056,2026-07-03,4,Friday,0,15.079312178926301,86.54874338203736,-0.8487464337951707,1,Upset (<12 PSI),1,False,20,0.8660254037844386,0.5000000000000001,2574453.320557567,1090.7770430790897,Non-Peak
2026-07-03 04:25:00,10.731362773183934,97.26986586656804,53.1523296994112,37.64548206996663,51945.39597815514,78735.22847201515,0.0,1424.8386092301187,0,1,Valid production,2026-07-03 04:00:00,33.02691392,91.448445056,2026-07-03,4,Friday,0,15.506847629444565,86.53850309338411,-1.2686372268160664,1,Upset (<12 PSI),1,False,20,0.8660254037844386,0.5000000000000001,2600381.6132167773,1090.7770430790897,Non-Peak
2026-07-03 04:30:00,10.698455981954803,96.78488875533475,53.22151486034642,37.671021626826985,52661.37227236672,78893.08659802176,0.0,1417.5851448252406,0,1,Valid production,2026-07-03 04:00:00,33.02691392,91.448445056,2026-07-03,4,Friday,0,15.550493233519433,86.08643277337994,-1.3015440180451971,1,Upset (<12 PSI),1,False,20,0.8660254037844386,0.5000000000000001,2605595.1799559705,1090.7770430790897,Non-Peak
2026-07-03 04:35:00,10.701226662177701,96.76764614526908,53.29026588654935,37.696561183687336,52683.863546846165,78719.57488713725,0.0,1412.622983657828,0,1,Valid production,2026-07-03 04:00:00,33.02691392,91.448445056,2026-07-03,4,Friday,0,15.593704702862013,86.06641948309138,-1.2987733378222988,1,Upset (<12 PSI),1,False,20,0.8660254037844386,0.5000000000000001,2599864.6236164756,1090.7770430790897,Non-Peak
2026-07-03 04:40:00,10.696332717881674,96.75040353520339,53.005991119772865,37.72210074054769,52477.12699084225,78631.42079223892,0.0,1419.9506581921355,0,1,Valid production,2026-07-03 04:00:00,33.02691392,91.448445056,2026-07-03,4,Friday,0,15.283890379225177,86.05407081732172,-1.303667282118326,1,Upset (<12 PSI),1,False,20,0.8660254037844386,0.5000000000000001,2596953.1659125728,1090.7770430790897,Non-Peak
2026-07-03 04:45:00,10.691438773585649,96.73316092513772,52.878982182004606,37.74764029740805,52754.54048462403,79153.9377392269,0.0,1421.2158298574532,0,1,Valid production,2026-07-03 04:00:00,33.02691392,91.448445056,2026-07-03,4,Friday,0,15.131341884596559,86.04172215155208,-1.3085612264143514,1,Upset (<12 PSI),1,False,20,0.8660254037844386,0.5000000000000001,2614210.288142486,1090.7770430790897,Non-Peak
2026-07-03 04:50:00,10.7063176333227,96.71591831507203,52.91518896230092,37.7731798542684,52450.917753765505,79526.56318552324,0.0,1411.2934372276038,0,1,Valid production,2026-07-03 04:00:00,33.02691392,91.448445056,2026-07-03,4,Friday,0,15.142009108032518,86.00960068174933,-1.2936823666773005,1,Upset (<12 PSI),1,False,20,0.8660254037844386,0.5000000000000001,2626516.9566817167,1090.7770430790897,Non-Peak
2026-07-03 04:55:00,10.919512384836292,96.8445082212038,52.95139574259723,37.79871941112875,52832.52992356528,78959.38431373326,0.0,1426.4900262572405,0,1,Valid production,2026-07-03 04:00:00,33.02691392,91.448445056,2026-07-03,4,Friday,0,15.152676331468477,85.9249958363675,-1.0804876151637082,1,Upset (<12 PSI),1,False,20,0.8660254037844386,0.5000000000000001,2607784.7889058664,1090.7770430790897,Non-Peak
2026-07-03 05:00:00,10.84240875301447,97.0,52.98760252289354,37.8242589679891,53081.95286928297,78851.90434226258,0.0,1435.1970834538072,0,1,Valid production,2026-07-03 05:00:00,31.66745222,89.001413996,2026-07-03,5,Friday,0,15.163343554904436,86.15759124698553,-1.1575912469855307,1,Upset (<12 PSI),0,False,20,0.9659258262890683,0.25881904510252074,2497038.913214611,1002.827530105983,Non-Peak
2026-07-03 05:05:00,10.387766977455044,96.57102630365505,53.02380930318985,37.849798524849454,53104.29178586182,80640.71720595098,0.0,1448.8159706572585,0,1,Valid production,2026-07-03 05:00:00,31.66745222,89.001413996,2026-07-03,5,Friday,0,15.174010778340396,86.1832593262,-1.612233022544956,1,Upset (<12 PSI),0,False,20,0.9659258262890683,0.25881904510252074,2553686.0591059844,1002.827530105983,Non-Peak
2026-07-03 05:10:00,9.65099339801726,96.0999984741211,53.373879080345446,37.875338081709806,53857.986059137605,83749.45605235838,0.0,1758.9487072208376,0,1,Valid production,2026-07-03 05:00:00,31.66745222,89.001413996,2026-07-03,5,Friday,0,15.49854099863564,86.44900507610383,-2.3490066019827402,1,Upset (<12 PSI),0,False,20,0.9659258262890683,0.25881904510252074,2652131.897989049,1002.827530105983,Non-Peak
2026-07-03 05:15:00,9.104392815278779,95.67106078094997,53.529998779296875,37.90087763857016,54308.31426897233,84952.50385170434,0.0,1700.6151747783833,0,1,Valid production,2026-07-03 05:00:00,31.66745222,89.001413996,2026-07-03,5,Friday,0,15.629121140726717,86.5666679656712,-2.8956071847212215,1,Upset (<12 PSI),0,False,20,0.9659258262890683,0.25881904510252074,2690229.3566932133,1002.827530105983,Non-Peak
2026-07-03 05:20:00,8.227074489308656,95.19999694824219,53.83382633769052,37.92641719543052,55900.71774643499,87198.78077007999,0.0,2748.3921287782873,0,1,Valid production,2026-07-03 05:00:00,31.66745222,89.001413996,2026-07-03,5,Friday,0,15.90740914226,86.97292245893354,-3.772925510691344,1,Upset (<12 PSI),0,False,20,0.9659258262890683,0.25881904510252074,2761363.223678763,1002.827530105983,Non-Peak
2026-07-03 05:25:00,7.767497126996777,94.3897614362894,53.97585919713505,38.15310849507052,57339.58620709326,88120.34314131112,0.0,3146.1247484272826,0,1,Valid production,2026-07-03 05:00:00,31.66745222,89.001413996,2026-07-03,5,Friday,0,15.822750702064532,86.62226430929263,-4.232502873003223,1,Upset (<12 PSI),0,False,20,0.9659258262890683,0.25881904510252074,2790546.756037475,1002.827530105983,Non-Peak
2026-07-03 05:30:00,7.558454515767758,93.5,53.97201322278676,38.385620395385445,59687.17009936835,88758.48726135088,0.0,4031.225892635043,0,1,Valid production,2026-07-03 05:00:00,31.66745222,89.001413996,2026-07-03,5,Friday,0,15.586392827401312,85.94154548423224,-4.441545484232242,1,Upset (<12 PSI),0,False,20,0.9659258262890683,0.25881904510252074,2810755.1544683077,1002.827530105983,Non-Peak
2026-07-03 05:35:00,7.850732105730528,93.5,53.96816724843847,38.392030518369815,60259.429551456786,88097.84289816463,0.0,4401.507615233224,0,1,Valid production,2026-07-03 05:00:00,31.66745222,89.001413996,2026-07-03,5,Friday,0,15.576136730068654,85.64926789426947,-4.149267894269472,1,Upset (<12 PSI),0,False,20,0.9659258262890683,0.25881904510252074,2789834.2306626947,1002.827530105983,Non-Peak
2026-07-03 05:40:00,7.905093745399504,93.5,53.96432127409018,38.398440641354185,60728.36154138329,87599.8644713618,0.0,5110.090443644892,0,1,Valid production,2026-07-03 05:00:00,31.66745222,89.001413996,2026-07-03,5,Friday,0,15.565880632735997,85.5949062546005,-4.094906254600496,1,Upset (<12 PSI),0,False,20,0.9659258262890683,0.25881904510252074,2774064.5226253252,1002.827530105983,Non-Peak
2026-07-03 05:45:00,7.959194261133048,93.69065470881391,53.96047529974189,38.40485076433856,60406.811733614835,87195.71673166743,0.0,5380.101865994001,0,1,Valid production,2026-07-03 05:00:00,31.66745222,89.001413996,2026-07-03,5,Friday,0,15.555624535403325,85.73146044768086,-4.040805738866952,1,Upset (<12 PSI),0,False,20,0.9659258262890683,0.25881904510252074,2761266.193388733,1002.827530105983,Non-Peak
2026-07-03 05:50:00,8.01329477686659,93.9000015258789,53.9566293253936,38.41126088732294,60830.02810741537,87185.12609276111,0.0,5360.740162745278,0,1,Valid production,2026-07-03 05:00:00,31.66745222,89.001413996,2026-07-03,5,Friday,0,15.54536843807066,85.88670674901232,-3.9867052231334092,1,Upset (<12 PSI),0,False,20,0.9659258262890683,0.25881904510252074,2760930.814837188,1002.827530105983,Non-Peak
2026-07-03 05:55:00,8.067395292600136,94.04298733538832,53.95278335104531,38.41767101030731,60204.68878410184,86884.42686407175,0.0,5473.245276202165,0,1,Valid production,2026-07-03 05:00:00,31.66745222,89.001413996,2026-07-03,5,Friday,0,15.535112340738003,85.97559204278818,-3.9326047073998645,1,Upset (<12 PSI),0,False,20,0.9659258262890683,0.25881904510252074,2751408.4363800767,1002.827530105983,Non-Peak
2026-07-03 06:00:00,8.043783769935374,94.19999694824219,53.64563982046678,38.424081133291686,64326.23652624097,86736.30013217707,0.0,5386.142798791928,0,1,Valid production,2026-07-03 06:00:00,32.71148459,90.88067226199999,2026-07-03,6,Friday,0,15.221558687175097,86.15621317830681,-3.9562162300646264,1,Upset (<12 PSI),0,False,20,1.0,6.123233995736766e-17,2837273.145167325,1070.0412240818073,Non-Peak
2026-07-03 06:05:00,7.937128189208365,94.3466718493463,53.5,37.953493105421444,66295.13893225885,85971.66469164516,0.0,5354.548805298212,0,1,Valid production,2026-07-03 06:00:00,32.71148459,90.88067226199999,2026-07-03,6,Friday,0,15.546506894578556,86.40954366013793,-4.062871810791635,1,Upset (<12 PSI),0,False,20,1.0,6.123233995736766e-17,2812260.7847373975,1070.0412240818073,Non-Peak
2026-07-03 06:10:00,7.859425925958948,94.5461254471909,53.67590272744448,37.4368344561489,65848.23061952906,86817.48352894967,0.0,5440.112943379342,0,1,Valid production,2026-07-03 06:00:00,32.71148459,90.88067226199999,2026-07-03,6,Friday,0,16.23906827129558,86.68669952123196,-4.140574074041052,1,Upset (<12 PSI),0,False,20,1.0,6.123233995736766e-17,2839928.7745998157,1070.0412240818073,Non-Peak
2026-07-03 06:15:00,7.830255128184857,94.59875723889189,53.7599983215332,37.444632616001556,64655.00042437661,87411.12011920387,0.0,5293.721121400452,0,1,Valid production,2026-07-03 06:00:00,32.71148459,90.88067226199999,2026-07-03,6,Friday,0,16.315365705531647,86.76850211070703,-4.169744871815143,1,Upset (<12 PSI),0,False,20,1.0,6.123233995736766e-17,2859347.508773976,1070.0412240818073,Non-Peak
2026-07-03 06:20:00,7.877881425442524,94.65138903059287,53.99005545043513,37.45243077585421,65487.762603705225,88099.29299117994,0.0,5546.384854432413,0,1,Valid production,2026-07-03 06:00:00,32.71148459,90.88067226199999,2026-07-03,6,Friday,0,16.53762467458092,86.77350760515034,-4.122118574557476,1,Upset (<12 PSI),0,False,20,1.0,6.123233995736766e-17,2881858.6650708774,1070.0412240818073,Non-Peak
2026-07-03 06:25:00,7.934489033119377,96.02927215458448,54.099998474121094,37.46022893570688,66212.44116277547,89479.6280974221,0.0,6116.570939107683,0,1,Valid production,2026-07-03 06:00:00,32.71148459,90.88067226199999,2026-07-03,6,Friday,0,16.639769538414214,88.0947831214651,-4.065510966880623,1,Upset (<12 PSI),0,False,20,1.0,6.123233995736766e-17,2927011.475627754,1070.0412240818073,Non-Peak
2026-07-03 06:30:00,8.005972080173402,97.5,53.90378499432797,37.468027095559535,66530.42041785916,90069.61831790602,0.0,6236.596591658088,0,1,Valid production,2026-07-03 06:00:00,32.71148459,90.88067226199999,2026-07-03,6,Friday,0,16.435757898768436,89.49402791982659,-3.994027919826598,1,Upset (<12 PSI),0,False,20,1.0,6.123233995736766e-17,2946310.9316333644,1070.0412240818073,Non-Peak
2026-07-03 06:35:00,8.226637116718912,98.07188251779182,53.810001373291016,37.47582525541219,66858.18505349185,90125.54950629307,0.0,6405.108601276914,0,1,Valid production,2026-07-03 06:00:00,32.71148459,90.88067226199999,2026-07-03,6,Friday,0,16.334176117878826,89.8452454010729,-3.773362883281088,1,Upset (<12 PSI),0,False,20,1.0,6.123233995736766e-17,2948140.523840388,1070.0412240818073,Non-Peak
2026-07-03 06:40:00,8.459737779340463,98.69999694824219,54.055626665228324,37.48362341526486,67777.01404565465,90288.23686190453,0.0,6521.260220121806,0,1,Valid production,2026-07-03 06:00:00,32.71148459,90.88067226199999,2026-07-03,6,Friday,0,16.572003249963466,90.24025916890173,-3.540262220659537,1,Upset (<12 PSI),0,False,20,1.0,6.123233995736766e-17,2953462.26876646,1070.0412240818073,Peak
2026-07-03 06:45:00,8.578769652992658,98.5093571977131,54.18318183584665,37.49142157511751,69249.14934734444,89102.89802290022,0.0,6502.396847844979,0,1,Valid production,2026-07-03 06:00:00,32.71148459,90.88067226199999,2026-07-03,6,Friday,0,16.69176026072914,89.93058754472044,-3.4212303470073415,1,Upset (<12 PSI),0,False,20,1.0,6.123233995736766e-17,2914688.075600442,1070.0412240818073,Peak
2026-07-03 06:50:00,8.684464345693554,98.30000305175781,54.195426993223876,37.49921973497017,69564.75977713184,89048.36901821743,0.0,6554.507906682149,0,1,Valid production,2026-07-03 06:00:00,32.71148459,90.88067226199999,2026-07-03,6,Friday,0,16.696207258253708,89.61553870606426,-3.315535654306446,1,Upset (<12 PSI),0,False,20,1.0,6.123233995736766e-17,2912904.3509040526,1070.0412240818073,Peak
2026-07-03 06:55:00,8.790159038394451,98.05809074871789,54.2076721506011,37.50701789482284,69330.30733221683,89048.84717394129,0.0,6528.511967236123,0,1,Valid production,2026-07-03 06:00:00,32.71148459,90.88067226199999,2026-07-03,6,Friday,0,16.70065425577826,89.26793171032344,-3.2098409616055488,1,Upset (<12 PSI),0,False,20,1.0,6.123233995736766e-17,2912919.9920876455,1070.0412240818073,Peak
2026-07-03 07:00:00,8.895853731095348,97.7546632240618,54.21991730797832,37.51481605467549,69840.64162822072,88999.13284630935,0.0,6452.037596485865,0,1,Valid production,2026-07-03 07:00:00,34.95659217,94.92186590600001,2026-07-03,7,Friday,0,16.70510125330283,88.85880949296646,-3.1041462689046515,1,Upset (<12 PSI),1,False,20,0.9659258262890683,-0.25881904510252063,3111106.3903920874,1221.9633361397052,Peak
2026-07-03 07:05:00,9.001548423796246,97.70293888655215,54.23216246535554,37.522614214528154,70943.54759396102,88571.34486030595,0.0,6443.940662866615,0,1,Valid production,2026-07-03 07:00:00,34.95659217,94.92186590600001,2026-07-03,7,Friday,0,16.70954825082739,88.7013904627559,-2.9984515762037542,1,Upset (<12 PSI),1,False,20,0.9659258262890683,-0.25881904510252063,3096152.380230141,1221.9633361397052,Peak
2026-07-03 07:10:00,9.449858225432555,97.65121454904249,54.244407622732766,37.530412374380816,71152.7819166895,88537.05078235923,0.0,6339.013563790515,0,1,Valid production,2026-07-03 07:00:00,34.95659217,94.92186590600001,2026-07-03,7,Friday,0,16.71399524835195,88.20135632360994,-2.550141774567445,1,Upset (<12 PSI),1,False,20,0.9659258262890683,-0.25881904510252063,3094953.576133511,1221.9633361397052,Peak
2026-07-03 07:15:00,9.721456115523702,97.59949021153284,54.25665278010999,37.53821053423347,71696.77874258289,88819.49826141018,0.0,6376.797292632036,0,1,Valid production,2026-07-03 07:00:00,34.95659217,94.92186590600001,2026-07-03,7,Friday,0,16.718442245876517,87.87803409600913,-2.2785438844762975,1,Upset (<12 PSI),1,False,20,0.9659258262890683,-0.25881904510252063,3104826.9774681395,1221.9633361397052,Peak
2026-07-03 07:20:00,9.93617078337638,97.54776587402318,54.26889793748721,37.54600869408613,71987.63618061744,89060.52460434297,0.0,6336.581007428383,0,1,Valid production,2026-07-03 07:00:00,34.95659217,94.92186590600001,2026-07-03,7,Friday,0,16.722889243401077,87.6115950906468,-2.0638292166236205,1,Upset (<12 PSI),1,False,20,0.9659258262890683,-0.25881904510252063,3113252.4370402675,1221.9633361397052,Peak
2026-07-03 07:25:00,9.91052923755252,97.26634695615823,54.28114309486443,37.553806853938795,72939.08055454824,89388.70998273244,0.0,6410.893910584896,0,1,Valid production,2026-07-03 07:00:00,34.95659217,94.92186590600001,2026-07-03,7,Friday,0,16.727336240925638,87.3558177186057,-2.0894707624474798,1,Upset (<12 PSI),1,False,20,0.9659258262890683,-0.25881904510252063,3124724.679468786,1221.9633361397052,Peak
2026-07-03 07:30:00,9.884887691728661,97.0,54.47302293393115,37.56160501379145,74137.17508587865,89464.34194451777,0.0,6450.2788686277745,0,1,Valid production,2026-07-03 07:00:00,34.95659217,94.92186590600001,2026-07-03,7,Friday,0,16.911417920139698,87.11511230827134,-2.115112308271339,1,Upset (<12 PSI),1,False,20,0.9659258262890683,-0.25881904510252063,3127368.5151119325,1221.9633361397052,Peak
2026-07-03 07:35:00,9.859246145904802,96.71407374045559,54.5981577954515,37.56940317364411,75219.82825232792,90152.47897871933,46.94479005502399,6547.698772463657,1,1,Valid production,2026-07-03 07:00:00,34.95659217,94.92186590600001,2026-07-03,7,Friday,0,17.028754621807387,86.85482759455078,-2.1407538540951982,1,Upset (<12 PSI),1,False,20,0.9659258262890683,-0.25881904510252063,3151423.4407735895,1221.9633361397052,Peak
2026-07-03 07:40:00,10.942485978013435,96.4000015258789,54.64289735729125,37.577201333496774,75549.90186801669,90415.13020682395,585.0646384756724,6635.329969686316,1,1,Valid production,2026-07-03 07:00:00,34.95659217,94.92186590600001,2026-07-03,7,Friday,0,17.065696023794473,85.45751554786547,-1.0575140219865649,1,Upset (<12 PSI),1,False,20,0.9659258262890683,-0.25881904510252063,3160604.8326373925,1221.9633361397052,Peak
2026-07-03 07:45:00,12.919412977119796,96.63834650675456,54.687636919131,37.58499949334943,76982.74575057937,89143.47648717705,1892.8667969370692,6596.9321957850725,1,1,Valid production,2026-07-03 07:00:00,34.95659217,94.92186590600001,2026-07-03,7,Friday,0,17.102637425781573,83.71893352963477,0.9194129771197961,0,Normal (≥12 PSI),1,True,21,0.9659258262890683,-0.25881904510252063,3116152.152178232,1221.9633361397052,Peak
2026-07-03 07:50:00,13.845418672411974,96.9000015258789,54.53621516006062,37.59279765320209,76668.19072927452,87884.09491410613,2169.51169357529,6545.236874618863,1,1,Valid production,2026-07-03 07:00:00,34.95659217,94.92186590600001,2026-07-03,7,Friday,0,16.94341750685853,83.05458285346694,1.8454186724119737,0,Normal (≥12 PSI),1,False,21,0.9659258262890683,-0.25881904510252063,3072128.4641419793,1221.9633361397052,Peak
2026-07-03 07:55:00,14.765927457565173,97.32889424369301,54.45000076293945,37.59948074585652,77890.94289566056,86590.72680940427,2202.4515188469677,6543.842487142928,1,1,Valid production,2026-07-03 07:00:00,34.95659217,94.92186590600001,2026-07-03,7,Friday,0,16.850520017082935,82.56296678612784,2.765927457565173,0,Normal (≥12 PSI),1,False,21,0.9659258262890683,-0.25881904510252063,3026916.7227802305,1221.9633361397052,Peak
2026-07-03 08:00:00,15.67611596994467,97.80000305175781,53.9560879656138,37.60117232764949,79529.41198687868,85237.5212430766,2210.2240460820603,6521.701525182808,1,1,Valid production,2026-07-03 08:00:00,34.23903336,93.630260048,2026-07-03,8,Friday,0,16.354915637964304,82.12388708181314,3.6761159699446697,0,Normal (≥12 PSI),1,False,21,0.8660254037844387,-0.4999999999999998,2918450.3333654082,1172.311405427193,Peak
2026-07-03 08:05:00,15.886603735489556,98.22885610805281,53.720001220703125,37.60226266161189,77816.13320409217,85223.76562268367,2173.634190041401,6439.060116277582,1,1,Valid production,2026-07-03 08:00:00,34.23903336,93.630260048,2026-07-03,8,Friday,0,16.117738559091237,82.34225237256325,3.8866037354895564,0,Normal (≥12 PSI),1,False,21,0.8660254037844387,-0.4999999999999998,2917979.3542198874,1172.311405427193,Peak
2026-07-03 08:10:00,16.081544322023486,98.69999694824219,53.40488400946868,37.6033529955743,77897.66650573285,84225.44193959716,2184.6878383764238,6451.0753815196995,1,1,Valid production,2026-07-03 08:00:00,34.23903336,93.630260048,2026-07-03,8,Friday,0,15.801531013894383,82.6184526262187,4.081544322023486,0,Normal (≥12 PSI),1,False,21,0.8660254037844387,-0.4999999999999998,2883797.71633061,1172.311405427193,Peak
2026-07-03 08:15:00,16.276484908557414,98.94018722790224,53.234878058175056,37.60444332953671,78034.16338099087,84222.90566676133,2196.259158752611,6471.408453530349,1,1,Valid production,2026-07-03 08:00:00,34.23903336,93.630260048,2026-07-03,8,Friday,0,15.630434728638349,82.66370231934482,4.276484908557414,0,Normal (≥12 PSI),1,False,21,0.8660254037844387,-0.4999999999999998,2883710.8768003746,1172.311405427193,Peak
2026-07-03 08:20:00,16.431972318554052,99.22306822137247,53.211544593162714,37.6055336634991,77639.03031434436,83560.61980099909,2201.6351878608966,6345.739517702623,1,1,Valid production,2026-07-03 08:00:00,34.23903336,93.630260048,2026-07-03,8,Friday,0,15.606010929663611,82.79109590281843,4.4319723185540525,0,Normal (≥12 PSI),1,False,21,0.8660254037844387,-0.4999999999999998,2861034.8489486845,1172.311405427193,Peak
2026-07-03 08:25:00,16.425542988663736,99.2493850629478,53.18821112815036,37.60662399746151,77485.20305994173,84180.53881841619,2205.6229672290956,6423.492375761163,1,1,Valid production,2026-07-03 08:00:00,34.23903336,93.630260048,2026-07-03,8,Friday,0,15.581587130688845,82.82384207428406,4.425542988663736,0,Normal (≥12 PSI),1,False,21,0.8660254037844387,-0.4999999999999998,2882260.276866527,1172.311405427193,Peak
2026-07-03 08:30:00,16.444789747476882,99.27570190452312,53.164877663138014,37.607714331423914,77316.80254465304,83852.3870338308,2212.516073956098,6359.688389307835,1,1,Valid production,2026-07-03 08:00:00,34.23903336,93.630260048,2026-07-03,8,Friday,0,15.5571633317141,82.83091215704624,4.444789747476882,0,Normal (≥12 PSI),1,False,21,0.8660254037844387,-0.4999999999999998,2871024.6769669643,1172.311405427193,Peak
2026-07-03 08:35:00,16.463929051167423,99.15647584018672,53.14154419812566,37.608804665386316,77272.13991656729,83795.23953818574,2201.590040605,6389.455242033427,1,1,Valid production,2026-07-03 08:00:00,34.23903336,93.630260048,2026-07-03,8,Friday,0,15.532739532739342,82.69254678901929,4.463929051167423,0,Normal (≥12 PSI),1,False,21,0.8660254037844387,-0.4999999999999998,2869068.0019571325,1172.311405427193,Peak
2026-07-03 08:40:00,16.27151755575321,99.02247768120317,53.12209003641417,37.609894999348725,77356.73649989221,84305.73093259239,2200.838958422672,6397.880465349093,1,1,Valid production,2026-07-03 08:00:00,34.23903336,93.630260048,2026-07-03,8,Friday,0,15.512195037065446,82.75096012544996,4.27151755575321,0,Normal (≥12 PSI),1,False,21,0.8660254037844387,-0.4999999999999998,2886546.7338402146,1172.311405427193,Peak
2026-07-03 08:45:00,16.057299887135873,99.04811830455807,53.119998931884766,37.61098533331113,77794.59392036323,84467.70414567311,2199.3696505519915,6441.628181108653,1,1,Valid production,2026-07-03 08:00:00,34.23903336,93.630260048,2026-07-03,8,Friday,0,15.509013598573638,82.9908184174222,4.057299887135873,0,Normal (≥12 PSI),1,False,21,0.8660254037844387,-0.4999999999999998,2892092.5400863118,1172.311405427193,Peak
2026-07-03 08:50:00,15.99548946045142,99.07375892791299,53.119998931884766,37.61207566727353,78007.86606259411,84533.57229695859,2169.275461356234,6459.918213850077,1,1,Valid production,2026-07-03 08:00:00,34.23903336,93.630260048,2026-07-03,8,Friday,0,15.507923264611236,83.07826946746157,3.99548946045142,0,Normal (≥12 PSI),1,False,21,0.8660254037844387,-0.4999999999999998,2894347.801915537,1172.311405427193,Peak
2026-07-03 08:55:00,15.964782833225708,99.09939955126791,53.119998931884766,37.61316600123594,77718.55532020096,84534.16361471123,2152.6771018670747,6414.005090393681,1,1,Valid production,2026-07-03 08:00:00,34.23903336,93.630260048,2026-07-03,8,Friday,0,15.506832930648827,83.1346167180422,3.9647828332257085,0,Normal (≥12 PSI),1,False,21,0.8660254037844387,-0.4999999999999998,2894368.048063796,1172.311405427193,Peak
2026-07-03 09:00:00,16.155447799923316,99.12504017462282,53.119998931884766,37.614256335198334,77777.86532164978,84430.75801571646,2154.748029896626,6497.742733658925,1,1,Valid production,2026-07-03 09:00:00,34.73959651,94.531273718,2026-07-03,9,Friday,0,15.505742596686432,82.96959237469952,4.155447799923316,0,Normal (≥12 PSI),1,False,21,0.7071067811865476,-0.7071067811865475,2933090.466499438,1206.839565677604,Peak
2026-07-03 09:05:00,16.451568483157338,99.15068079797773,53.119998931884766,37.61534666916074,77630.47926977686,83969.09011675729,2146.122750065461,6385.462457237471,1,1,Valid production,2026-07-03 09:00:00,34.73959651,94.531273718,2026-07-03,9,Friday,0,15.504652262724022,82.69911231482038,4.451568483157338,0,Normal (≥12 PSI),1,False,21,0.7071067811865476,-0.7071067811865475,2917052.309967977,1206.839565677604,Peak
2026-07-03 09:10:00,16.566082776740743,99.17632142133264,53.119998931884766,37.61643700312315,77577.13111562862,83838.3902584809,2131.6991023053774,6419.203377706848,1,1,Valid production,2026-07-03 09:00:00,34.73959651,94.531273718,2026-07-03,9,Friday,0,15.503561928761613,82.6102386445919,4.566082776740743,0,Normal (≥12 PSI),1,False,21,0.7071067811865476,-0.7071067811865475,2912511.849627541,1206.839565677604,Peak
2026-07-03 09:15:00,16.674223286542635,99.38760067329618,53.119998931884766,37.61752733708555,77447.22801439797,83257.9737291557,2089.58922808096,6423.362727546022,1,1,Valid production,2026-07-03 09:00:00,34.73959651,94.531273718,2026-07-03,9,Friday,0,15.502471594799218,82.71337738675354,4.6742232865426345,0,Normal (≥12 PSI),1,False,21,0.7071067811865476,-0.7071067811865475,2892348.4135910487,1206.839565677604,Peak
